"realtime","endtime","eating","drinking","cohort","day","mouse"
1206,1207,0,0,37,1,11
1206,1207,0,0,37,1,12
1206,1207,0,0,37,1,2
1206,1207,0,0,37,1,3
1206,1207,0,0,37,1,4
1206,1207,1,0,37,1,5
1206,1207,0,0,37,1,6
1206,1207,0,0,37,1,7
1206,1207,0,0,37,1,8
1206,1207,0,0,37,1,9
1207,1208,0,0,37,1,1
1207,1208,0,0,37,1,10
1207,1208,0,0,37,1,11
1207,1208,0,0,37,1,12
1207,1208,0,0,37,1,2
1207,1208,0,0,37,1,3
1207,1208,0,0,37,1,4
1207,1208,1,0,37,1,5
1207,1208,0,0,37,1,6
1207,1208,0,0,37,1,7
1207,1208,0,0,37,1,8
1207,1208,0,0,37,1,9
1208,1209,0,0,37,1,1
1208,1209,0,0,37,1,10
1208,1209,0,0,37,1,11
1208,1209,0,0,37,1,12
1208,1209,0,0,37,1,2
1208,1209,0,0,37,1,3
1208,1209,0,0,37,1,4
1208,1209,0,1,37,1,5
1208,1209,0,0,37,1,6
1208,1209,0,0,37,1,7
1208,1209,0,0,37,1,8
1208,1209,0,0,37,1,9
1209,1210,0,0,37,1,1
1209,1210,0,0,37,1,10
1209,1210,0,0,37,1,11
1209,1210,0,0,37,1,12
1209,1210,0,0,37,1,2
1209,1210,0,0,37,1,3
1209,1210,0,0,37,1,4
1209,1210,0,1,37,1,5
1209,1210,0,0,37,1,6
1209,1210,0,0,37,1,7
1209,1210,0,0,37,1,8
1209,1210,0,0,37,1,9
1210,1211,0,0,37,1,1
1210,1211,0,0,37,1,10
1210,1211,0,0,37,1,11
1210,1211,0,1,37,1,12
1210,1211,0,0,37,1,2
1210,1211,0,0,37,1,3
1210,1211,0,0,37,1,4
1210,1211,0,0,37,1,5
1210,1211,0,0,37,1,6
1210,1211,0,0,37,1,7
1210,1211,0,0,37,1,8
1210,1211,0,0,37,1,9
1211,1212,0,0,37,1,1
1211,1212,0,0,37,1,10
1211,1212,0,0,37,1,11
1211,1212,1,1,37,1,12
1211,1212,0,0,37,1,2
1211,1212,0,0,37,1,3
1211,1212,1,0,37,1,4
1211,1212,0,0,37,1,5
1211,1212,0,0,37,1,6
1211,1212,0,0,37,1,7
1211,1212,0,0,37,1,8
1211,1212,0,0,37,1,9
1212,1213,0,0,37,1,1
1212,1213,0,0,37,1,10
1212,1213,0,0,37,1,11
1212,1213,1,0,37,1,12
1212,1213,0,0,37,1,2
1212,1213,0,0,37,1,3
1212,1213,1,0,37,1,4
1212,1213,0,0,37,1,5
1212,1213,0,0,37,1,6
1212,1213,0,0,37,1,7
1212,1213,0,0,37,1,8
1212,1213,0,0,37,1,9
1213,1214,0,0,37,1,1
1213,1214,0,0,37,1,10
1213,1214,0,0,37,1,11
1213,1214,1,0,37,1,12
1213,1214,0,0,37,1,2
1213,1214,0,0,37,1,3
1213,1214,0,0,37,1,4
1213,1214,2,0,37,1,5
1213,1214,0,0,37,1,6
1213,1214,0,0,37,1,7
1213,1214,0,0,37,1,8
1213,1214,0,0,37,1,9
1214,1215,0,0,37,1,1
1214,1215,0,0,37,1,10
1214,1215,0,0,37,1,11
1214,1215,1,1,37,1,12
1214,1215,0,0,37,1,2
1214,1215,0,0,37,1,3
1214,1215,0,1,37,1,4
1214,1215,2,0,37,1,5
1214,1215,0,0,37,1,6
1214,1215,0,0,37,1,7
1214,1215,0,0,37,1,8
1214,1215,0,0,37,1,9
1215,1216,0,0,37,1,1
1215,1216,0,0,37,1,10
1215,1216,0,0,37,1,11
1215,1216,1,1,37,1,12
1215,1216,0,0,37,1,2
1215,1216,0,0,37,1,3
1215,1216,0,1,37,1,4
1215,1216,0,0,37,1,5
1215,1216,0,0,37,1,6
1215,1216,0,0,37,1,7
1215,1216,0,0,37,1,8
1215,1216,0,0,37,1,9
1216,1217,0,0,37,1,1
1216,1217,0,0,37,1,10
1216,1217,0,0,37,1,11
1216,1217,1,0,37,1,12
1216,1217,0,0,37,1,2
1216,1217,0,0,37,1,3
1216,1217,0,0,37,1,4
1216,1217,0,0,37,1,5
1216,1217,0,0,37,1,6
1216,1217,0,0,37,1,7
1216,1217,0,0,37,1,8
1216,1217,0,0,37,1,9
1217,1218,0,0,37,1,1
1217,1218,0,0,37,1,10
1217,1218,0,0,37,1,11
1217,1218,1,0,37,1,12
1217,1218,0,0,37,1,2
1217,1218,0,0,37,1,3
1217,1218,1,0,37,1,4
1217,1218,0,0,37,1,5
1217,1218,0,0,37,1,6
1217,1218,0,0,37,1,7
1217,1218,0,0,37,1,8
1217,1218,0,0,37,1,9
1218,1219,0,0,37,1,1
1218,1219,0,0,37,1,10
1218,1219,0,0,37,1,11
1218,1219,0,0,37,1,12
1218,1219,0,0,37,1,2
1218,1219,0,0,37,1,3
1218,1219,1,0,37,1,4
1218,1219,0,0,37,1,5
1218,1219,0,0,37,1,6
1218,1219,0,0,37,1,7
1218,1219,0,0,37,1,8
1218,1219,0,0,37,1,9
1219,1220,0,0,37,1,1
1219,1220,0,0,37,1,10
1219,1220,0,0,37,1,11
1219,1220,0,0,37,1,12
1219,1220,0,0,37,1,2
1219,1220,0,0,37,1,3
1219,1220,2,0,37,1,4
1219,1220,0,0,37,1,5
1219,1220,0,0,37,1,6
1219,1220,0,0,37,1,7
1219,1220,0,0,37,1,8
1219,1220,0,0,37,1,9
1220,1221,0,0,37,1,1
1220,1221,0,0,37,1,10
1220,1221,0,0,37,1,11
1220,1221,0,0,37,1,12
1220,1221,0,0,37,1,2
1220,1221,0,0,37,1,3
1220,1221,0,0,37,1,4
1220,1221,0,0,37,1,5
1220,1221,0,0,37,1,6
1220,1221,0,0,37,1,7
1220,1221,0,0,37,1,8
1220,1221,0,0,37,1,9
1221,1222,0,0,37,1,1
1221,1222,0,0,37,1,10
1221,1222,0,0,37,1,11
1221,1222,1,0,37,1,12
1221,1222,0,0,37,1,2
1221,1222,0,0,37,1,3
1221,1222,1,0,37,1,4
1221,1222,0,0,37,1,5
1221,1222,0,0,37,1,6
1221,1222,0,0,37,1,7
1221,1222,0,0,37,1,8
1221,1222,0,0,37,1,9
1222,1223,0,0,37,1,1
1222,1223,0,0,37,1,10
1222,1223,0,0,37,1,11
1222,1223,0,0,37,1,12
1222,1223,0,0,37,1,2
1222,1223,0,0,37,1,3
1222,1223,0,0,37,1,4
1222,1223,1,0,37,1,5
1222,1223,0,0,37,1,6
1222,1223,0,0,37,1,7
1222,1223,0,0,37,1,8
1222,1223,0,0,37,1,9
1223,1224,0,0,37,1,1
1223,1224,0,0,37,1,10
1223,1224,0,0,37,1,11
1223,1224,1,0,37,1,12
1223,1224,0,0,37,1,2
1223,1224,0,0,37,1,3
1223,1224,0,0,37,1,4
1223,1224,1,0,37,1,5
1223,1224,0,0,37,1,6
1223,1224,0,0,37,1,7
1223,1224,0,0,37,1,8
1223,1224,0,0,37,1,9
1224,1225,0,0,37,1,1
1224,1225,0,0,37,1,10
1224,1225,0,0,37,1,11
1224,1225,1,0,37,1,12
1224,1225,0,0,37,1,2
1224,1225,0,0,37,1,3
1224,1225,0,0,37,1,4
1224,1225,0,0,37,1,5
1224,1225,0,0,37,1,6
1224,1225,0,0,37,1,7
1224,1225,0,0,37,1,8
1224,1225,0,0,37,1,9
1225,1226,0,0,37,1,1
1225,1226,0,0,37,1,10
1225,1226,0,0,37,1,11
1225,1226,1,0,37,1,12
1225,1226,0,0,37,1,2
1225,1226,0,0,37,1,3
1225,1226,1,0,37,1,4
1225,1226,0,0,37,1,5
1225,1226,0,0,37,1,6
1225,1226,0,0,37,1,7
1225,1226,0,0,37,1,8
1225,1226,0,0,37,1,9
1226,1227,0,0,37,1,1
1226,1227,0,0,37,1,10
1226,1227,0,0,37,1,11
1226,1227,0,0,37,1,12
1226,1227,0,1,37,1,2
1226,1227,0,0,37,1,3
1226,1227,0,0,37,1,4
1226,1227,0,0,37,1,5
1226,1227,0,0,37,1,6
1226,1227,0,0,37,1,7
1226,1227,0,0,37,1,8
1226,1227,0,0,37,1,9
1227,1228,0,0,37,1,1
1227,1228,0,0,37,1,10
1227,1228,0,0,37,1,11
1227,1228,0,0,37,1,12
1227,1228,0,0,37,1,2
1227,1228,0,0,37,1,3
1227,1228,0,0,37,1,4
1227,1228,0,0,37,1,5
1227,1228,0,0,37,1,6
1227,1228,0,0,37,1,7
1227,1228,0,0,37,1,8
1227,1228,0,0,37,1,9
1228,1229,0,0,37,1,1
1228,1229,0,0,37,1,10
1228,1229,0,0,37,1,11
1228,1229,0,0,37,1,12
1228,1229,0,0,37,1,2
1228,1229,0,0,37,1,3
1228,1229,0,0,37,1,4
1228,1229,0,0,37,1,5
1228,1229,0,0,37,1,6
1228,1229,0,0,37,1,7
1228,1229,0,0,37,1,8
1228,1229,0,0,37,1,9
1229,1230,0,0,37,1,1
1229,1230,0,0,37,1,10
1229,1230,0,0,37,1,11
1229,1230,1,0,37,1,12
1229,1230,0,0,37,1,2
1229,1230,0,0,37,1,3
1229,1230,0,0,37,1,4
1229,1230,0,0,37,1,5
1229,1230,0,0,37,1,6
1229,1230,0,0,37,1,7
1229,1230,0,0,37,1,8
1229,1230,0,0,37,1,9
1230,1231,0,0,37,1,1
1230,1231,0,0,37,1,10
1230,1231,0,0,37,1,11
1230,1231,1,0,37,1,12
1230,1231,0,0,37,1,2
1230,1231,0,0,37,1,3
1230,1231,0,0,37,1,4
1230,1231,0,0,37,1,5
1230,1231,0,0,37,1,6
1230,1231,0,0,37,1,7
1230,1231,0,0,37,1,8
1230,1231,0,0,37,1,9
1231,1232,0,0,37,1,1
1231,1232,0,0,37,1,10
1231,1232,0,0,37,1,11
1231,1232,1,0,37,1,12
1231,1232,0,0,37,1,2
1231,1232,0,0,37,1,3
1231,1232,0,0,37,1,4
1231,1232,0,0,37,1,5
1231,1232,0,0,37,1,6
1231,1232,0,0,37,1,7
1231,1232,0,0,37,1,8
1231,1232,0,0,37,1,9
1232,1233,0,0,37,1,1
1232,1233,0,0,37,1,10
1232,1233,0,0,37,1,11
1232,1233,1,0,37,1,12
1232,1233,0,0,37,1,2
1232,1233,0,0,37,1,3
1232,1233,0,0,37,1,4
1232,1233,0,0,37,1,5
1232,1233,0,0,37,1,6
1232,1233,0,0,37,1,7
1232,1233,0,0,37,1,8
1232,1233,0,0,37,1,9
1233,1234,0,0,37,1,1
1233,1234,0,0,37,1,10
1233,1234,0,0,37,1,11
1233,1234,1,0,37,1,12
1233,1234,0,0,37,1,2
1233,1234,0,0,37,1,3
1233,1234,0,0,37,1,4
1233,1234,0,0,37,1,5
1233,1234,0,0,37,1,6
1233,1234,0,0,37,1,7
1233,1234,0,0,37,1,8
1233,1234,0,0,37,1,9
1234,1235,0,0,37,1,1
1234,1235,0,0,37,1,10
1234,1235,0,0,37,1,11
1234,1235,1,0,37,1,12
1234,1235,0,0,37,1,2
1234,1235,0,0,37,1,3
1234,1235,0,0,37,1,4
1234,1235,0,0,37,1,5
1234,1235,0,0,37,1,6
1234,1235,0,0,37,1,7
1234,1235,0,0,37,1,8
1234,1235,0,0,37,1,9
1235,1236,0,0,37,1,1
1235,1236,0,0,37,1,10
1235,1236,0,0,37,1,11
1235,1236,1,0,37,1,12
1235,1236,0,0,37,1,2
1235,1236,0,0,37,1,3
1235,1236,0,0,37,1,4
1235,1236,0,0,37,1,5
1235,1236,0,0,37,1,6
1235,1236,0,0,37,1,7
1235,1236,0,0,37,1,8
1235,1236,0,0,37,1,9
1236,1237,0,0,37,1,1
1236,1237,0,0,37,1,10
1236,1237,0,0,37,1,11
1236,1237,1,0,37,1,12
1236,1237,0,0,37,1,2
1236,1237,0,0,37,1,3
1236,1237,0,0,37,1,4
1236,1237,0,0,37,1,5
1236,1237,0,0,37,1,6
1236,1237,0,0,37,1,7
1236,1237,0,0,37,1,8
1236,1237,0,0,37,1,9
1237,1238,0,0,37,1,1
1237,1238,0,0,37,1,10
1237,1238,0,0,37,1,11
1237,1238,0,0,37,1,12
1237,1238,0,0,37,1,2
1237,1238,0,0,37,1,3
1237,1238,0,0,37,1,4
1237,1238,0,0,37,1,5
1237,1238,0,0,37,1,6
1237,1238,0,0,37,1,7
1237,1238,0,0,37,1,8
1237,1238,0,0,37,1,9
1238,1239,0,0,37,1,1
1238,1239,0,0,37,1,10
1238,1239,0,0,37,1,11
1238,1239,1,0,37,1,12
1238,1239,0,0,37,1,2
1238,1239,0,0,37,1,3
1238,1239,0,0,37,1,4
1238,1239,0,0,37,1,5
1238,1239,0,0,37,1,6
1238,1239,0,0,37,1,7
1238,1239,0,0,37,1,8
1238,1239,0,0,37,1,9
1239,1240,0,0,37,1,1
1239,1240,0,0,37,1,10
1239,1240,0,0,37,1,11
1239,1240,0,0,37,1,12
1239,1240,0,0,37,1,2
1239,1240,0,0,37,1,3
1239,1240,0,0,37,1,4
1239,1240,0,0,37,1,5
1239,1240,0,0,37,1,6
1239,1240,0,0,37,1,7
1239,1240,0,0,37,1,8
1239,1240,0,0,37,1,9
1240,1241,0,0,37,1,1
1240,1241,0,0,37,1,10
1240,1241,0,0,37,1,11
1240,1241,0,0,37,1,12
1240,1241,0,0,37,1,2
1240,1241,0,0,37,1,3
1240,1241,0,0,37,1,4
1240,1241,0,0,37,1,5
1240,1241,0,0,37,1,6
1240,1241,0,0,37,1,7
1240,1241,0,0,37,1,8
1240,1241,0,0,37,1,9
1241,1242,0,0,37,1,1
1241,1242,0,0,37,1,10
1241,1242,0,0,37,1,11
1241,1242,0,0,37,1,12
1241,1242,0,0,37,1,2
1241,1242,0,0,37,1,3
1241,1242,0,0,37,1,4
1241,1242,0,0,37,1,5
1241,1242,0,0,37,1,6
1241,1242,0,0,37,1,7
1241,1242,0,0,37,1,8
1241,1242,0,0,37,1,9
1242,1243,0,0,37,1,1
1242,1243,0,0,37,1,10
1242,1243,0,0,37,1,11
1242,1243,0,0,37,1,12
1242,1243,0,0,37,1,2
1242,1243,0,0,37,1,3
1242,1243,0,0,37,1,4
1242,1243,0,0,37,1,5
1242,1243,0,0,37,1,6
1242,1243,0,0,37,1,7
1242,1243,0,0,37,1,8
1242,1243,0,0,37,1,9
1243,1244,0,0,37,1,1
1243,1244,0,0,37,1,10
1243,1244,0,0,37,1,11
1243,1244,0,0,37,1,12
1243,1244,0,1,37,1,2
1243,1244,0,0,37,1,3
1243,1244,0,0,37,1,4
1243,1244,0,0,37,1,5
1243,1244,0,0,37,1,6
1243,1244,0,0,37,1,7
1243,1244,0,0,37,1,8
1243,1244,0,0,37,1,9
1244,1245,0,0,37,1,1
1244,1245,0,0,37,1,10
1244,1245,0,0,37,1,11
1244,1245,0,0,37,1,12
1244,1245,0,1,37,1,2
1244,1245,0,0,37,1,3
1244,1245,0,0,37,1,4
1244,1245,0,0,37,1,5
1244,1245,0,0,37,1,6
1244,1245,0,0,37,1,7
1244,1245,0,0,37,1,8
1244,1245,0,0,37,1,9
1245,1246,0,0,37,1,1
1245,1246,0,0,37,1,10
1245,1246,0,0,37,1,11
1245,1246,0,0,37,1,12
1245,1246,0,1,37,1,2
1245,1246,0,0,37,1,3
1245,1246,0,0,37,1,4
1245,1246,0,0,37,1,5
1245,1246,0,0,37,1,6
1245,1246,0,0,37,1,7
1245,1246,0,0,37,1,8
1245,1246,0,0,37,1,9
1246,1247,0,0,37,1,1
1246,1247,0,0,37,1,10
1246,1247,0,0,37,1,11
1246,1247,0,0,37,1,12
1246,1247,0,0,37,1,2
1246,1247,0,0,37,1,3
1246,1247,0,0,37,1,4
1246,1247,0,0,37,1,5
1246,1247,0,0,37,1,6
1246,1247,0,0,37,1,7
1246,1247,0,0,37,1,8
1246,1247,0,0,37,1,9
1247,1248,0,0,37,1,1
1247,1248,0,0,37,1,10
1247,1248,0,0,37,1,11
1247,1248,0,0,37,1,12
1247,1248,0,0,37,1,2
1247,1248,0,0,37,1,3
1247,1248,0,0,37,1,4
1247,1248,0,0,37,1,5
1247,1248,0,0,37,1,6
1247,1248,0,0,37,1,7
1247,1248,0,0,37,1,8
1247,1248,0,0,37,1,9
1248,1249,0,0,37,1,1
1248,1249,0,0,37,1,10
1248,1249,0,0,37,1,11
1248,1249,0,0,37,1,12
1248,1249,0,1,37,1,2
1248,1249,0,0,37,1,3
1248,1249,0,0,37,1,4
1248,1249,0,0,37,1,5
1248,1249,0,0,37,1,6
1248,1249,0,0,37,1,7
1248,1249,0,0,37,1,8
1248,1249,0,0,37,1,9
1249,1250,0,0,37,1,1
1249,1250,0,0,37,1,10
1249,1250,0,0,37,1,11
1249,1250,0,0,37,1,12
1249,1250,1,0,37,1,2
1249,1250,0,0,37,1,3
1249,1250,0,0,37,1,4
1249,1250,0,0,37,1,5
1249,1250,0,0,37,1,6
1249,1250,0,0,37,1,7
1249,1250,0,0,37,1,8
1249,1250,0,0,37,1,9
1250,1251,0,0,37,1,1
1250,1251,0,0,37,1,10
1250,1251,0,0,37,1,11
1250,1251,0,0,37,1,12
1250,1251,1,0,37,1,2
1250,1251,0,0,37,1,3
1250,1251,0,0,37,1,4
1250,1251,0,0,37,1,5
1250,1251,0,0,37,1,6
1250,1251,0,0,37,1,7
1250,1251,0,0,37,1,8
1250,1251,0,0,37,1,9
1251,1252,0,0,37,1,1
1251,1252,0,0,37,1,10
1251,1252,0,0,37,1,11
1251,1252,0,0,37,1,12
1251,1252,0,0,37,1,2
1251,1252,0,0,37,1,3
1251,1252,0,0,37,1,4
1251,1252,0,0,37,1,5
1251,1252,0,0,37,1,6
1251,1252,0,0,37,1,7
1251,1252,0,0,37,1,8
1251,1252,0,0,37,1,9
1252,1253,0,0,37,1,1
1252,1253,0,0,37,1,10
1252,1253,0,0,37,1,11
1252,1253,0,0,37,1,12
1252,1253,0,0,37,1,2
1252,1253,0,0,37,1,3
1252,1253,0,0,37,1,4
1252,1253,0,0,37,1,5
1252,1253,0,0,37,1,6
1252,1253,0,0,37,1,7
1252,1253,0,0,37,1,8
1252,1253,0,0,37,1,9
1253,1254,0,0,37,1,1
1253,1254,0,0,37,1,10
1253,1254,0,0,37,1,11
1253,1254,0,0,37,1,12
1253,1254,0,0,37,1,2
1253,1254,0,0,37,1,3
1253,1254,0,0,37,1,4
1253,1254,0,0,37,1,5
1253,1254,0,0,37,1,6
1253,1254,0,0,37,1,7
1253,1254,0,0,37,1,8
1253,1254,0,0,37,1,9
1254,1255,0,0,37,1,1
1254,1255,0,0,37,1,10
1254,1255,0,0,37,1,11
1254,1255,0,0,37,1,12
1254,1255,0,0,37,1,2
1254,1255,0,0,37,1,3
1254,1255,0,0,37,1,4
1254,1255,0,0,37,1,5
1254,1255,0,0,37,1,6
1254,1255,0,0,37,1,7
1254,1255,0,0,37,1,8
1254,1255,0,0,37,1,9
1255,1256,0,0,37,1,1
1255,1256,0,0,37,1,10
1255,1256,0,0,37,1,11
1255,1256,0,0,37,1,12
1255,1256,0,0,37,1,2
1255,1256,0,0,37,1,3
1255,1256,0,0,37,1,4
1255,1256,0,0,37,1,5
1255,1256,0,0,37,1,6
1255,1256,0,0,37,1,7
1255,1256,0,0,37,1,8
1255,1256,0,0,37,1,9
1256,1257,0,0,37,1,1
1256,1257,0,0,37,1,10
1256,1257,0,0,37,1,11
1256,1257,0,0,37,1,12
1256,1257,0,0,37,1,2
1256,1257,0,0,37,1,3
1256,1257,0,0,37,1,4
1256,1257,0,0,37,1,5
1256,1257,0,0,37,1,6
1256,1257,0,0,37,1,7
1256,1257,0,0,37,1,8
1256,1257,0,0,37,1,9
1257,1258,0,0,37,1,1
1257,1258,0,0,37,1,10
1257,1258,0,0,37,1,11
1257,1258,0,0,37,1,12
1257,1258,0,0,37,1,2
1257,1258,0,0,37,1,3
1257,1258,0,0,37,1,4
1257,1258,0,0,37,1,5
1257,1258,0,0,37,1,6
1257,1258,0,0,37,1,7
1257,1258,0,0,37,1,8
1257,1258,0,0,37,1,9
1258,1259,0,0,37,1,1
1258,1259,0,0,37,1,10
1258,1259,0,0,37,1,11
1258,1259,0,0,37,1,12
1258,1259,0,0,37,1,2
1258,1259,0,0,37,1,3
1258,1259,0,0,37,1,4
1258,1259,0,0,37,1,5
1258,1259,0,0,37,1,6
1258,1259,0,0,37,1,7
1258,1259,0,0,37,1,8
1258,1259,0,0,37,1,9
1259,1260,0,0,37,1,1
1259,1260,0,0,37,1,10
1259,1260,0,0,37,1,11
1259,1260,0,0,37,1,12
1259,1260,0,0,37,1,2
1259,1260,0,0,37,1,3
1259,1260,0,0,37,1,4
1259,1260,0,0,37,1,5
1259,1260,0,0,37,1,6
1259,1260,0,0,37,1,7
1259,1260,0,0,37,1,8
1259,1260,0,0,37,1,9
1260,1261,0,0,37,1,1
1260,1261,0,0,37,1,10
1260,1261,0,0,37,1,11
1260,1261,0,0,37,1,12
1260,1261,0,0,37,1,2
1260,1261,0,0,37,1,3
1260,1261,0,0,37,1,4
1260,1261,0,0,37,1,5
1260,1261,0,0,37,1,6
1260,1261,0,0,37,1,7
1260,1261,0,0,37,1,8
1260,1261,0,0,37,1,9
1261,1262,0,0,37,1,1
1261,1262,0,0,37,1,10
1261,1262,0,0,37,1,11
1261,1262,0,0,37,1,12
1261,1262,0,0,37,1,2
1261,1262,0,0,37,1,3
1261,1262,0,0,37,1,4
1261,1262,0,0,37,1,5
1261,1262,0,0,37,1,6
1261,1262,0,0,37,1,7
1261,1262,0,0,37,1,8
1261,1262,0,0,37,1,9
1262,1263,0,0,37,1,1
1262,1263,0,0,37,1,10
1262,1263,0,0,37,1,11
1262,1263,0,0,37,1,12
1262,1263,0,0,37,1,2
1262,1263,0,0,37,1,3
1262,1263,0,0,37,1,4
1262,1263,0,0,37,1,5
1262,1263,0,0,37,1,6
1262,1263,0,0,37,1,7
1262,1263,0,0,37,1,8
1262,1263,0,0,37,1,9
1263,1264,0,0,37,1,1
1263,1264,0,0,37,1,10
1263,1264,0,0,37,1,11
1263,1264,0,0,37,1,12
1263,1264,0,0,37,1,2
1263,1264,0,0,37,1,3
1263,1264,0,0,37,1,4
1263,1264,0,0,37,1,5
1263,1264,0,0,37,1,6
1263,1264,0,0,37,1,7
1263,1264,0,0,37,1,8
1263,1264,0,0,37,1,9
1264,1265,0,0,37,1,1
1264,1265,0,0,37,1,10
1264,1265,0,0,37,1,11
1264,1265,0,0,37,1,12
1264,1265,0,0,37,1,2
1264,1265,0,0,37,1,3
1264,1265,0,0,37,1,4
1264,1265,0,0,37,1,5
1264,1265,0,0,37,1,6
1264,1265,0,0,37,1,7
1264,1265,0,0,37,1,8
1264,1265,0,0,37,1,9
1265,1266,0,0,37,1,1
1265,1266,0,0,37,1,10
1265,1266,0,0,37,1,11
1265,1266,0,0,37,1,12
1265,1266,0,0,37,1,2
1265,1266,0,0,37,1,3
1265,1266,0,0,37,1,4
1265,1266,0,0,37,1,5
1265,1266,0,0,37,1,6
1265,1266,0,0,37,1,7
1265,1266,0,0,37,1,8
1265,1266,0,0,37,1,9
1266,1267,0,0,37,1,1
1266,1267,0,0,37,1,10
1266,1267,0,0,37,1,11
1266,1267,0,0,37,1,12
1266,1267,1,0,37,1,2
1266,1267,0,0,37,1,3
1266,1267,0,0,37,1,4
1266,1267,0,0,37,1,5
1266,1267,0,0,37,1,6
1266,1267,0,0,37,1,7
1266,1267,0,0,37,1,8
1266,1267,0,0,37,1,9
1267,1268,0,0,37,1,1
1267,1268,0,0,37,1,10
1267,1268,0,0,37,1,11
1267,1268,0,0,37,1,12
1267,1268,1,0,37,1,2
1267,1268,0,0,37,1,3
1267,1268,0,0,37,1,4
1267,1268,0,0,37,1,5
1267,1268,0,0,37,1,6
1267,1268,0,0,37,1,7
1267,1268,0,0,37,1,8
1267,1268,0,0,37,1,9
1268,1269,1,0,37,1,1
1268,1269,0,0,37,1,10
1268,1269,0,0,37,1,11
1268,1269,0,0,37,1,12
1268,1269,0,0,37,1,2
1268,1269,1,0,37,1,3
1268,1269,0,0,37,1,4
1268,1269,0,0,37,1,5
1268,1269,0,0,37,1,6
1268,1269,0,0,37,1,7
1268,1269,0,0,37,1,8
1268,1269,0,0,37,1,9
1269,1270,1,0,37,1,1
1269,1270,0,0,37,1,10
1269,1270,0,0,37,1,11
1269,1270,0,0,37,1,12
1269,1270,0,0,37,1,2
1269,1270,1,1,37,1,3
1269,1270,0,0,37,1,4
1269,1270,0,0,37,1,5
1269,1270,0,0,37,1,6
1269,1270,0,0,37,1,7
1269,1270,0,0,37,1,8
1269,1270,0,0,37,1,9
1270,1271,1,0,37,1,1
1270,1271,0,0,37,1,10
1270,1271,0,0,37,1,11
1270,1271,0,0,37,1,12
1270,1271,1,0,37,1,2
1270,1271,0,1,37,1,3
1270,1271,0,0,37,1,4
1270,1271,0,0,37,1,5
1270,1271,0,0,37,1,6
1270,1271,0,0,37,1,7
1270,1271,0,0,37,1,8
1270,1271,0,0,37,1,9
1271,1272,1,0,37,1,1
1271,1272,0,0,37,1,10
1271,1272,0,0,37,1,11
1271,1272,0,0,37,1,12
1271,1272,1,0,37,1,2
1271,1272,1,0,37,1,3
1271,1272,0,0,37,1,4
1271,1272,0,0,37,1,5
1271,1272,0,0,37,1,6
1271,1272,0,0,37,1,7
1271,1272,0,0,37,1,8
1271,1272,0,0,37,1,9
1272,1273,0,0,37,1,1
1272,1273,0,0,37,1,10
1272,1273,0,0,37,1,11
1272,1273,0,0,37,1,12
1272,1273,1,0,37,1,2
1272,1273,1,0,37,1,3
1272,1273,0,0,37,1,4
1272,1273,0,0,37,1,5
1272,1273,0,0,37,1,6
1272,1273,0,0,37,1,7
1272,1273,0,0,37,1,8
1272,1273,0,0,37,1,9
1273,1274,0,1,37,1,1
1273,1274,0,0,37,1,10
1273,1274,0,0,37,1,11
1273,1274,0,0,37,1,12
1273,1274,0,0,37,1,2
1273,1274,0,0,37,1,3
1273,1274,0,0,37,1,4
1273,1274,0,0,37,1,5
1273,1274,0,0,37,1,6
1273,1274,0,0,37,1,7
1273,1274,0,0,37,1,8
1273,1274,0,0,37,1,9
1274,1275,0,1,37,1,1
1274,1275,0,0,37,1,10
1274,1275,0,0,37,1,11
1274,1275,0,0,37,1,12
1274,1275,0,0,37,1,2
1274,1275,0,0,37,1,3
1274,1275,0,0,37,1,4
1274,1275,0,0,37,1,5
1274,1275,0,0,37,1,6
1274,1275,0,0,37,1,7
1274,1275,0,0,37,1,8
1274,1275,0,0,37,1,9
1275,1276,0,0,37,1,1
1275,1276,0,0,37,1,10
1275,1276,0,0,37,1,11
1275,1276,0,0,37,1,12
1275,1276,1,0,37,1,2
1275,1276,0,0,37,1,3
1275,1276,0,0,37,1,4
1275,1276,0,0,37,1,5
1275,1276,0,0,37,1,6
1275,1276,0,0,37,1,7
1275,1276,0,0,37,1,8
1275,1276,0,0,37,1,9
1276,1277,0,0,37,1,1
1276,1277,0,0,37,1,10
1276,1277,0,0,37,1,11
1276,1277,0,0,37,1,12
1276,1277,0,0,37,1,2
1276,1277,0,0,37,1,3
1276,1277,0,0,37,1,4
1276,1277,0,0,37,1,5
1276,1277,0,0,37,1,6
1276,1277,0,0,37,1,7
1276,1277,0,0,37,1,8
1276,1277,0,0,37,1,9
1277,1278,0,0,37,1,1
1277,1278,0,0,37,1,10
1277,1278,0,0,37,1,11
1277,1278,0,0,37,1,12
1277,1278,0,0,37,1,2
1277,1278,0,0,37,1,3
1277,1278,0,0,37,1,4
1277,1278,0,0,37,1,5
1277,1278,0,0,37,1,6
1277,1278,0,0,37,1,7
1277,1278,0,0,37,1,8
1277,1278,0,0,37,1,9
1278,1279,0,0,37,1,1
1278,1279,0,0,37,1,10
1278,1279,0,0,37,1,11
1278,1279,0,0,37,1,12
1278,1279,0,0,37,1,2
1278,1279,0,0,37,1,3
1278,1279,0,0,37,1,4
1278,1279,0,0,37,1,5
1278,1279,0,0,37,1,6
1278,1279,0,0,37,1,7
1278,1279,0,0,37,1,8
